trial_id,avg_test_load,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.n,config.m,config.reward,config.test_runs,config.report_frequency,config.episodes,config.epsilon,config.alpha,config.initial_q_value,config.version
6142c_00128,3.9466666666666668,0.008006572723388672,True,,,1,14dac978f51f4a118d3e5da1440a286b,2021-11-07_02-33-16,1636252396,0.008006572723388672,19236,LAPTOP-HOHBRLK7,10.249.178.82,0.008006572723388672,0,1,"128_alpha=0.2,episodes=30,epsilon=0,initial_q_value=0,version=Sarsa",10,20,<built-in function max>,300,30,30,0.0,0.2,0,Sarsa
6142c_00129,3.93,0.006973981857299805,True,,,1,04eb460d111642d68721ce41beb85b65,2021-11-07_02-33-16,1636252396,0.006973981857299805,19236,LAPTOP-HOHBRLK7,10.249.178.82,0.006973981857299805,0,1,"129_alpha=0.4,episodes=30,epsilon=0,initial_q_value=0,version=Sarsa",10,20,<built-in function max>,300,30,30,0.0,0.4,0,Sarsa
6142c_00130,3.9133333333333336,0.007965087890625,True,,,1,e98f0d2d07ec4f8985646cf37bc5b523,2021-11-07_02-33-17,1636252397,0.007965087890625,19236,LAPTOP-HOHBRLK7,10.249.178.82,0.007965087890625,0,1,"130_alpha=0.6,episodes=30,epsilon=0,initial_q_value=0,version=Sarsa",10,20,<built-in function max>,300,30,30,0.0,0.6,0,Sarsa
6142c_00131,3.85,0.007999897003173828,True,,,1,dd30ec92653f4952b905213f723936b9,2021-11-07_02-33-17,1636252397,0.007999897003173828,19236,LAPTOP-HOHBRLK7,10.249.178.82,0.007999897003173828,0,1,"131_alpha=0.8,episodes=30,epsilon=0,initial_q_value=0,version=Sarsa",10,20,<built-in function max>,300,30,30,0.0,0.8,0,Sarsa
6142c_00132,4.18,0.14398837089538574,True,,,10,f5b71e5abea343918cddb54a7becedf1,2021-11-07_02-33-19,1636252399,1.5742125511169434,19236,LAPTOP-HOHBRLK7,10.249.178.82,1.5742125511169434,0,10,"132_alpha=0.2,episodes=300,epsilon=0,initial_q_value=0,version=Sarsa",10,20,<built-in function max>,300,30,300,0.0,0.2,0,Sarsa
6142c_00133,4.26,0.14800786972045898,True,,,10,9c17bcc8550b485f8297a4a7c24e18d4,2021-11-07_02-33-20,1636252400,1.5808935165405273,19236,LAPTOP-HOHBRLK7,10.249.178.82,1.5808935165405273,0,10,"133_alpha=0.4,episodes=300,epsilon=0,initial_q_value=0,version=Sarsa",10,20,<built-in function max>,300,30,300,0.0,0.4,0,Sarsa
6142c_00134,4.336666666666667,0.1530001163482666,True,,,10,f1ae3178735f422c8963e795b34de745,2021-11-07_02-33-22,1636252402,1.6598403453826904,19236,LAPTOP-HOHBRLK7,10.249.178.82,1.6598403453826904,0,10,"134_alpha=0.6,episodes=300,epsilon=0,initial_q_value=0,version=Sarsa",10,20,<built-in function max>,300,30,300,0.0,0.6,0,Sarsa
6142c_00135,4.296666666666667,0.15205073356628418,True,,,10,c1c198fdd1104fc2bec8928ece5c2cd2,2021-11-07_02-33-24,1636252404,1.5866069793701172,19236,LAPTOP-HOHBRLK7,10.249.178.82,1.5866069793701172,0,10,"135_alpha=0.8,episodes=300,epsilon=0,initial_q_value=0,version=Sarsa",10,20,<built-in function max>,300,30,300,0.0,0.8,0,Sarsa
6142c_00136,4.01,0.14800477027893066,True,,,25,cc0bfb4accd5453594c02f926474e404,2021-11-07_02-33-28,1636252408,3.847656726837158,19236,LAPTOP-HOHBRLK7,10.249.178.82,3.847656726837158,0,25,"136_alpha=0.2,episodes=750,epsilon=0,initial_q_value=0,version=Sarsa",10,20,<built-in function max>,300,30,750,0.0,0.2,0,Sarsa
6142c_00137,3.933333333333333,0.15204262733459473,True,,,25,d1855305325249bdb8e47ebde1aef1f9,2021-11-07_02-33-32,1636252412,3.819938898086548,19236,LAPTOP-HOHBRLK7,10.249.178.82,3.819938898086548,0,25,"137_alpha=0.4,episodes=750,epsilon=0,initial_q_value=0,version=Sarsa",10,20,<built-in function max>,300,30,750,0.0,0.4,0,Sarsa
6142c_00138,4.136666666666667,0.15099859237670898,True,,,25,7a11d4ef99e049a3b978fdba8e2b12f5,2021-11-07_02-33-36,1636252416,3.7960221767425537,19236,LAPTOP-HOHBRLK7,10.249.178.82,3.7960221767425537,0,25,"138_alpha=0.6,episodes=750,epsilon=0,initial_q_value=0,version=Sarsa",10,20,<built-in function max>,300,30,750,0.0,0.6,0,Sarsa
6142c_00139,4.04,0.14100098609924316,True,,,25,c3123323b1ad4a1bbcbfe2767c393986,2021-11-07_02-33-40,1636252420,3.7710485458374023,19236,LAPTOP-HOHBRLK7,10.249.178.82,3.7710485458374023,0,25,"139_alpha=0.8,episodes=750,epsilon=0,initial_q_value=0,version=Sarsa",10,20,<built-in function max>,300,30,750,0.0,0.8,0,Sarsa
6142c_00140,4.21,0.1453230381011963,True,,,100,aa4e3486544046dfa6a486edf6ed5406,2021-11-07_02-33-55,1636252435,15.113910436630249,19236,LAPTOP-HOHBRLK7,10.249.178.82,15.113910436630249,0,100,"140_alpha=0.2,episodes=3000,epsilon=0,initial_q_value=0,version=Sarsa",10,20,<built-in function max>,300,30,3000,0.0,0.2,0,Sarsa
6142c_00141,4.07,0.14905118942260742,True,,,100,10505ad7d4084b9a988bd93e0f12ef51,2021-11-07_02-34-11,1636252451,15.40579891204834,19236,LAPTOP-HOHBRLK7,10.249.178.82,15.40579891204834,0,100,"141_alpha=0.4,episodes=3000,epsilon=0,initial_q_value=0,version=Sarsa",10,20,<built-in function max>,300,30,3000,0.0,0.4,0,Sarsa
6142c_00142,4.123333333333333,0.15399885177612305,True,,,100,7bb36a053f63421494c2b604570151af,2021-11-07_02-34-26,1636252466,15.2489652633667,19236,LAPTOP-HOHBRLK7,10.249.178.82,15.2489652633667,0,100,"142_alpha=0.6,episodes=3000,epsilon=0,initial_q_value=0,version=Sarsa",10,20,<built-in function max>,300,30,3000,0.0,0.6,0,Sarsa
6142c_00143,4.116666666666666,0.15429472923278809,True,,,100,0f9db3e061d3498aa46407c22af14765,2021-11-07_02-34-41,1636252481,15.005951404571533,19236,LAPTOP-HOHBRLK7,10.249.178.82,15.005951404571533,0,100,"143_alpha=0.8,episodes=3000,epsilon=0,initial_q_value=0,version=Sarsa",10,20,<built-in function max>,300,30,3000,0.0,0.8,0,Sarsa
6142c_00144,3.8766666666666665,0.007005453109741211,True,,,1,f5cecba50605443a9dee1d6ac68eb6cd,2021-11-07_02-34-41,1636252481,0.007005453109741211,19236,LAPTOP-HOHBRLK7,10.249.178.82,0.007005453109741211,0,1,"144_alpha=0.2,episodes=30,epsilon=0.05,initial_q_value=0,version=Sarsa",10,20,<built-in function max>,300,30,30,0.05,0.2,0,Sarsa
6142c_00145,3.83,0.007012605667114258,True,,,1,3708cb30730a410ab6f4665d59a02b24,2021-11-07_02-34-42,1636252482,0.007012605667114258,19236,LAPTOP-HOHBRLK7,10.249.178.82,0.007012605667114258,0,1,"145_alpha=0.4,episodes=30,epsilon=0.05,initial_q_value=0,version=Sarsa",10,20,<built-in function max>,300,30,30,0.05,0.4,0,Sarsa
6142c_00146,3.8933333333333335,0.007021903991699219,True,,,1,79b97e87ae774f9eb68975f26dfe6190,2021-11-07_02-34-42,1636252482,0.007021903991699219,19236,LAPTOP-HOHBRLK7,10.249.178.82,0.007021903991699219,0,1,"146_alpha=0.6,episodes=30,epsilon=0.05,initial_q_value=0,version=Sarsa",10,20,<built-in function max>,300,30,30,0.05,0.6,0,Sarsa
6142c_00147,3.83,0.007962703704833984,True,,,1,03925e2bebe0454b930145e24fd86887,2021-11-07_02-34-42,1636252482,0.007962703704833984,19236,LAPTOP-HOHBRLK7,10.249.178.82,0.007962703704833984,0,1,"147_alpha=0.8,episodes=30,epsilon=0.05,initial_q_value=0,version=Sarsa",10,20,<built-in function max>,300,30,30,0.05,0.8,0,Sarsa
6142c_00148,4.306666666666667,0.15300250053405762,True,,,10,08c363a2c05748f49461c999f959c9e0,2021-11-07_02-34-44,1636252484,1.5929839611053467,19236,LAPTOP-HOHBRLK7,10.249.178.82,1.5929839611053467,0,10,"148_alpha=0.2,episodes=300,epsilon=0.05,initial_q_value=0,version=Sarsa",10,20,<built-in function max>,300,30,300,0.05,0.2,0,Sarsa
6142c_00149,4.233333333333333,0.15161585807800293,True,,,10,4e2bc2df88d140a092fcce23978dd0f0,2021-11-07_02-34-46,1636252486,1.5734584331512451,19236,LAPTOP-HOHBRLK7,10.249.178.82,1.5734584331512451,0,10,"149_alpha=0.4,episodes=300,epsilon=0.05,initial_q_value=0,version=Sarsa",10,20,<built-in function max>,300,30,300,0.05,0.4,0,Sarsa
6142c_00150,4.21,0.15000009536743164,True,,,10,d5724a231e48498cb4c166f46df6c12a,2021-11-07_02-34-48,1636252488,1.5876340866088867,19236,LAPTOP-HOHBRLK7,10.249.178.82,1.5876340866088867,0,10,"150_alpha=0.6,episodes=300,epsilon=0.05,initial_q_value=0,version=Sarsa",10,20,<built-in function max>,300,30,300,0.05,0.6,0,Sarsa
6142c_00151,4.3933333333333335,0.1445319652557373,True,,,10,7672d4bd336a4b5faba86c8c8477d772,2021-11-07_02-34-49,1636252489,1.5834324359893799,19236,LAPTOP-HOHBRLK7,10.249.178.82,1.5834324359893799,0,10,"151_alpha=0.8,episodes=300,epsilon=0.05,initial_q_value=0,version=Sarsa",10,20,<built-in function max>,300,30,300,0.05,0.8,0,Sarsa
6142c_00152,4.08,0.15680694580078125,True,,,25,7b743e15e8a6465ea2488d8e61bcb5af,2021-11-07_02-34-53,1636252493,3.858710527420044,19236,LAPTOP-HOHBRLK7,10.249.178.82,3.858710527420044,0,25,"152_alpha=0.2,episodes=750,epsilon=0.05,initial_q_value=0,version=Sarsa",10,20,<built-in function max>,300,30,750,0.05,0.2,0,Sarsa
6142c_00153,4.373333333333333,0.1460096836090088,True,,,25,36ce809d916e4a23a75065d3d40e3d56,2021-11-07_02-34-57,1636252497,3.7878849506378174,19236,LAPTOP-HOHBRLK7,10.249.178.82,3.7878849506378174,0,25,"153_alpha=0.4,episodes=750,epsilon=0.05,initial_q_value=0,version=Sarsa",10,20,<built-in function max>,300,30,750,0.05,0.4,0,Sarsa
6142c_00154,4.026666666666666,0.14823079109191895,True,,,25,d986e9f3f6e3487dbeeda12d77301729,2021-11-07_02-35-01,1636252501,3.790253162384033,19236,LAPTOP-HOHBRLK7,10.249.178.82,3.790253162384033,0,25,"154_alpha=0.6,episodes=750,epsilon=0.05,initial_q_value=0,version=Sarsa",10,20,<built-in function max>,300,30,750,0.05,0.6,0,Sarsa
6142c_00155,4.096666666666667,0.15060830116271973,True,,,25,5bf60a37b9ce4f71980532119fdaf816,2021-11-07_02-35-05,1636252505,3.8552744388580322,19236,LAPTOP-HOHBRLK7,10.249.178.82,3.8552744388580322,0,25,"155_alpha=0.8,episodes=750,epsilon=0.05,initial_q_value=0,version=Sarsa",10,20,<built-in function max>,300,30,750,0.05,0.8,0,Sarsa
6142c_00156,4.223333333333334,0.14295649528503418,True,,,100,76a99930fab048d5996cbf5bc8c09f92,2021-11-07_02-35-21,1636252521,15.151008367538452,19236,LAPTOP-HOHBRLK7,10.249.178.82,15.151008367538452,0,100,"156_alpha=0.2,episodes=3000,epsilon=0.05,initial_q_value=0,version=Sarsa",10,20,<built-in function max>,300,30,3000,0.05,0.2,0,Sarsa
6142c_00157,4.22,0.14275550842285156,True,,,100,6c508f96e263408287e460acac0e6340,2021-11-07_02-35-36,1636252536,15.09899640083313,19236,LAPTOP-HOHBRLK7,10.249.178.82,15.09899640083313,0,100,"157_alpha=0.4,episodes=3000,epsilon=0.05,initial_q_value=0,version=Sarsa",10,20,<built-in function max>,300,30,3000,0.05,0.4,0,Sarsa
6142c_00158,4.166666666666667,0.14699578285217285,True,,,100,e1db25e8e4d947e3923417b01f3990f4,2021-11-07_02-35-51,1636252551,15.143338441848755,19236,LAPTOP-HOHBRLK7,10.249.178.82,15.143338441848755,0,100,"158_alpha=0.6,episodes=3000,epsilon=0.05,initial_q_value=0,version=Sarsa",10,20,<built-in function max>,300,30,3000,0.05,0.6,0,Sarsa
6142c_00159,4.1433333333333335,0.1419529914855957,True,,,100,dcef3ef3470e426d864c3d83c609f74d,2021-11-07_02-36-06,1636252566,14.888516187667847,19236,LAPTOP-HOHBRLK7,10.249.178.82,14.888516187667847,0,100,"159_alpha=0.8,episodes=3000,epsilon=0.05,initial_q_value=0,version=Sarsa",10,20,<built-in function max>,300,30,3000,0.05,0.8,0,Sarsa
6142c_00160,3.9366666666666665,0.008002996444702148,True,,,1,a0d1dc1b3c1d4968841c864cf1e5cf87,2021-11-07_02-36-06,1636252566,0.008002996444702148,19236,LAPTOP-HOHBRLK7,10.249.178.82,0.008002996444702148,0,1,"160_alpha=0.2,episodes=30,epsilon=0.1,initial_q_value=0,version=Sarsa",10,20,<built-in function max>,300,30,30,0.1,0.2,0,Sarsa
6142c_00161,3.85,0.007037162780761719,True,,,1,20cb6b0c7d02472f95173b50967d17ae,2021-11-07_02-36-07,1636252567,0.007037162780761719,19236,LAPTOP-HOHBRLK7,10.249.178.82,0.007037162780761719,0,1,"161_alpha=0.4,episodes=30,epsilon=0.1,initial_q_value=0,version=Sarsa",10,20,<built-in function max>,300,30,30,0.1,0.4,0,Sarsa
6142c_00162,3.8933333333333335,0.007027149200439453,True,,,1,c4f3723667e1474bb3353c745e24c065,2021-11-07_02-36-07,1636252567,0.007027149200439453,19236,LAPTOP-HOHBRLK7,10.249.178.82,0.007027149200439453,0,1,"162_alpha=0.6,episodes=30,epsilon=0.1,initial_q_value=0,version=Sarsa",10,20,<built-in function max>,300,30,30,0.1,0.6,0,Sarsa
6142c_00163,3.86,0.008043050765991211,True,,,1,b2ab9b7e20e94da28d5adb0fdf10ea70,2021-11-07_02-36-07,1636252567,0.008043050765991211,19236,LAPTOP-HOHBRLK7,10.249.178.82,0.008043050765991211,0,1,"163_alpha=0.8,episodes=30,epsilon=0.1,initial_q_value=0,version=Sarsa",10,20,<built-in function max>,300,30,30,0.1,0.8,0,Sarsa
6142c_00164,4.253333333333333,0.15295767784118652,True,,,10,6bcdb24ab19d479a9d5bb9f599d432c3,2021-11-07_02-36-09,1636252569,1.593226671218872,19236,LAPTOP-HOHBRLK7,10.249.178.82,1.593226671218872,0,10,"164_alpha=0.2,episodes=300,epsilon=0.1,initial_q_value=0,version=Sarsa",10,20,<built-in function max>,300,30,300,0.1,0.2,0,Sarsa
6142c_00165,4.32,0.14500045776367188,True,,,10,5df9d52bd40d40ec939e9d41cf4636bd,2021-11-07_02-36-11,1636252571,1.5721676349639893,19236,LAPTOP-HOHBRLK7,10.249.178.82,1.5721676349639893,0,10,"165_alpha=0.4,episodes=300,epsilon=0.1,initial_q_value=0,version=Sarsa",10,20,<built-in function max>,300,30,300,0.1,0.4,0,Sarsa
6142c_00166,4.053333333333334,0.14800047874450684,True,,,10,15c16648b3964116a449f3dcdfa67ad4,2021-11-07_02-36-12,1636252572,1.567997694015503,19236,LAPTOP-HOHBRLK7,10.249.178.82,1.567997694015503,0,10,"166_alpha=0.6,episodes=300,epsilon=0.1,initial_q_value=0,version=Sarsa",10,20,<built-in function max>,300,30,300,0.1,0.6,0,Sarsa
6142c_00167,3.9966666666666666,0.14504504203796387,True,,,10,a2ac7cb5b7424972951158eb76d2fd00,2021-11-07_02-36-14,1636252574,1.6254689693450928,19236,LAPTOP-HOHBRLK7,10.249.178.82,1.6254689693450928,0,10,"167_alpha=0.8,episodes=300,epsilon=0.1,initial_q_value=0,version=Sarsa",10,20,<built-in function max>,300,30,300,0.1,0.8,0,Sarsa
6142c_00168,4.026666666666666,0.14635896682739258,True,,,25,50651391ad444187bd104f6cb33ce3b5,2021-11-07_02-36-18,1636252578,3.8256680965423584,19236,LAPTOP-HOHBRLK7,10.249.178.82,3.8256680965423584,0,25,"168_alpha=0.2,episodes=750,epsilon=0.1,initial_q_value=0,version=Sarsa",10,20,<built-in function max>,300,30,750,0.1,0.2,0,Sarsa
6142c_00169,4.3566666666666665,0.1539933681488037,True,,,25,65e34a8ec0ac42b982d1aa0e70ce4676,2021-11-07_02-36-22,1636252582,3.820935010910034,19236,LAPTOP-HOHBRLK7,10.249.178.82,3.820935010910034,0,25,"169_alpha=0.4,episodes=750,epsilon=0.1,initial_q_value=0,version=Sarsa",10,20,<built-in function max>,300,30,750,0.1,0.4,0,Sarsa
6142c_00170,4.153333333333333,0.14600276947021484,True,,,25,63879794fc9343338827554a0f986873,2021-11-07_02-36-26,1636252586,3.8586153984069824,19236,LAPTOP-HOHBRLK7,10.249.178.82,3.8586153984069824,0,25,"170_alpha=0.6,episodes=750,epsilon=0.1,initial_q_value=0,version=Sarsa",10,20,<built-in function max>,300,30,750,0.1,0.6,0,Sarsa
6142c_00171,4.206666666666667,0.15000152587890625,True,,,25,cceb379f50d64f17a06b518af3f42f0c,2021-11-07_02-36-30,1636252590,3.8182926177978516,19236,LAPTOP-HOHBRLK7,10.249.178.82,3.8182926177978516,0,25,"171_alpha=0.8,episodes=750,epsilon=0.1,initial_q_value=0,version=Sarsa",10,20,<built-in function max>,300,30,750,0.1,0.8,0,Sarsa
6142c_00172,4.05,0.15700006484985352,True,,,100,36b96775086d4fc887c07bd00b37ca86,2021-11-07_02-36-45,1636252605,15.156641721725464,19236,LAPTOP-HOHBRLK7,10.249.178.82,15.156641721725464,0,100,"172_alpha=0.2,episodes=3000,epsilon=0.1,initial_q_value=0,version=Sarsa",10,20,<built-in function max>,300,30,3000,0.1,0.2,0,Sarsa
6142c_00173,4.213333333333333,0.14300775527954102,True,,,100,6834d158202b48cab993d74a2548345c,2021-11-07_02-37-01,1636252621,15.007270336151123,19236,LAPTOP-HOHBRLK7,10.249.178.82,15.007270336151123,0,100,"173_alpha=0.4,episodes=3000,epsilon=0.1,initial_q_value=0,version=Sarsa",10,20,<built-in function max>,300,30,3000,0.1,0.4,0,Sarsa
6142c_00174,4.22,0.15232563018798828,True,,,100,003b205413c046f6ba574bc989ca234c,2021-11-07_02-37-16,1636252636,15.332496166229248,19236,LAPTOP-HOHBRLK7,10.249.178.82,15.332496166229248,0,100,"174_alpha=0.6,episodes=3000,epsilon=0.1,initial_q_value=0,version=Sarsa",10,20,<built-in function max>,300,30,3000,0.1,0.6,0,Sarsa
6142c_00175,4.34,0.14704442024230957,True,,,100,a4a812a938044f4e88d39f88c50671de,2021-11-07_02-37-31,1636252651,14.924168586730957,19236,LAPTOP-HOHBRLK7,10.249.178.82,14.924168586730957,0,100,"175_alpha=0.8,episodes=3000,epsilon=0.1,initial_q_value=0,version=Sarsa",10,20,<built-in function max>,300,30,3000,0.1,0.8,0,Sarsa
6142c_00176,3.9466666666666668,0.00700831413269043,True,,,1,45a210c4193a4fb38d8d1262d9cf8789,2021-11-07_02-37-31,1636252651,0.00700831413269043,19236,LAPTOP-HOHBRLK7,10.249.178.82,0.00700831413269043,0,1,"176_alpha=0.2,episodes=30,epsilon=0.3,initial_q_value=0,version=Sarsa",10,20,<built-in function max>,300,30,30,0.3,0.2,0,Sarsa
6142c_00177,3.9833333333333334,0.007996797561645508,True,,,1,9308416fda4446b5aa152b8961b36065,2021-11-07_02-37-31,1636252651,0.007996797561645508,19236,LAPTOP-HOHBRLK7,10.249.178.82,0.007996797561645508,0,1,"177_alpha=0.4,episodes=30,epsilon=0.3,initial_q_value=0,version=Sarsa",10,20,<built-in function max>,300,30,30,0.3,0.4,0,Sarsa
6142c_00178,3.9066666666666667,0.006989955902099609,True,,,1,f0f26d7591c84330bb46d8fb249a602c,2021-11-07_02-37-32,1636252652,0.006989955902099609,19236,LAPTOP-HOHBRLK7,10.249.178.82,0.006989955902099609,0,1,"178_alpha=0.6,episodes=30,epsilon=0.3,initial_q_value=0,version=Sarsa",10,20,<built-in function max>,300,30,30,0.3,0.6,0,Sarsa
6142c_00179,3.92,0.00799870491027832,True,,,1,878aa9e0e49c4619b25944b8a2e98f68,2021-11-07_02-37-32,1636252652,0.00799870491027832,19236,LAPTOP-HOHBRLK7,10.249.178.82,0.00799870491027832,0,1,"179_alpha=0.8,episodes=30,epsilon=0.3,initial_q_value=0,version=Sarsa",10,20,<built-in function max>,300,30,30,0.3,0.8,0,Sarsa
6142c_00180,4.096666666666667,0.1463639736175537,True,,,10,5689d9b0f6454bad9f45bb8a0ed67bfe,2021-11-07_02-37-34,1636252654,1.5727529525756836,19236,LAPTOP-HOHBRLK7,10.249.178.82,1.5727529525756836,0,10,"180_alpha=0.2,episodes=300,epsilon=0.3,initial_q_value=0,version=Sarsa",10,20,<built-in function max>,300,30,300,0.3,0.2,0,Sarsa
6142c_00181,4.226666666666667,0.14800357818603516,True,,,10,280be7a38b8548899e529f027c9feab3,2021-11-07_02-37-36,1636252656,1.5615675449371338,19236,LAPTOP-HOHBRLK7,10.249.178.82,1.5615675449371338,0,10,"181_alpha=0.4,episodes=300,epsilon=0.3,initial_q_value=0,version=Sarsa",10,20,<built-in function max>,300,30,300,0.3,0.4,0,Sarsa
6142c_00182,4.15,0.15199995040893555,True,,,10,5c6c1e7bf6f24b6a89dd7c1103b573a6,2021-11-07_02-37-37,1636252657,1.595978021621704,19236,LAPTOP-HOHBRLK7,10.249.178.82,1.595978021621704,0,10,"182_alpha=0.6,episodes=300,epsilon=0.3,initial_q_value=0,version=Sarsa",10,20,<built-in function max>,300,30,300,0.3,0.6,0,Sarsa
6142c_00183,4.3,0.15136265754699707,True,,,10,f6cb7fb9ce6548cb9e3111126f458273,2021-11-07_02-37-39,1636252659,1.5671045780181885,19236,LAPTOP-HOHBRLK7,10.249.178.82,1.5671045780181885,0,10,"183_alpha=0.8,episodes=300,epsilon=0.3,initial_q_value=0,version=Sarsa",10,20,<built-in function max>,300,30,300,0.3,0.8,0,Sarsa
6142c_00184,3.993333333333333,0.14300012588500977,True,,,25,1b77cf09ae8449db82a27dc9bf9ec822,2021-11-07_02-37-43,1636252663,3.8288750648498535,19236,LAPTOP-HOHBRLK7,10.249.178.82,3.8288750648498535,0,25,"184_alpha=0.2,episodes=750,epsilon=0.3,initial_q_value=0,version=Sarsa",10,20,<built-in function max>,300,30,750,0.3,0.2,0,Sarsa
6142c_00185,4.1433333333333335,0.15600347518920898,True,,,25,23c50df279ce48348fbdd1910c812b7a,2021-11-07_02-37-47,1636252667,3.855314016342163,19236,LAPTOP-HOHBRLK7,10.249.178.82,3.855314016342163,0,25,"185_alpha=0.4,episodes=750,epsilon=0.3,initial_q_value=0,version=Sarsa",10,20,<built-in function max>,300,30,750,0.3,0.4,0,Sarsa
6142c_00186,4.003333333333333,0.1510000228881836,True,,,25,b0b058dd1e7f4b56a11b21f0bd3cad0a,2021-11-07_02-37-51,1636252671,3.759239912033081,19236,LAPTOP-HOHBRLK7,10.249.178.82,3.759239912033081,0,25,"186_alpha=0.6,episodes=750,epsilon=0.3,initial_q_value=0,version=Sarsa",10,20,<built-in function max>,300,30,750,0.3,0.6,0,Sarsa
6142c_00187,4.0633333333333335,0.14599394798278809,True,,,25,40c76865159647e690c96b1a5a953a75,2021-11-07_02-37-55,1636252675,3.8204538822174072,19236,LAPTOP-HOHBRLK7,10.249.178.82,3.8204538822174072,0,25,"187_alpha=0.8,episodes=750,epsilon=0.3,initial_q_value=0,version=Sarsa",10,20,<built-in function max>,300,30,750,0.3,0.8,0,Sarsa
6142c_00188,3.953333333333333,0.15495824813842773,True,,,100,68d6148784254f348482b9a5ed025ba2,2021-11-07_02-38-10,1636252690,15.192699670791626,19236,LAPTOP-HOHBRLK7,10.249.178.82,15.192699670791626,0,100,"188_alpha=0.2,episodes=3000,epsilon=0.3,initial_q_value=0,version=Sarsa",10,20,<built-in function max>,300,30,3000,0.3,0.2,0,Sarsa
6142c_00189,4.123333333333333,0.15297532081604004,True,,,100,d5206ffb886f4c648e2e063529b2643a,2021-11-07_02-38-25,1636252705,14.984837770462036,19236,LAPTOP-HOHBRLK7,10.249.178.82,14.984837770462036,0,100,"189_alpha=0.4,episodes=3000,epsilon=0.3,initial_q_value=0,version=Sarsa",10,20,<built-in function max>,300,30,3000,0.3,0.4,0,Sarsa
6142c_00190,4.296666666666667,0.14801025390625,True,,,100,cd5d169da15f4baabb3f795261df8ee8,2021-11-07_02-38-41,1636252721,15.194143533706665,19236,LAPTOP-HOHBRLK7,10.249.178.82,15.194143533706665,0,100,"190_alpha=0.6,episodes=3000,epsilon=0.3,initial_q_value=0,version=Sarsa",10,20,<built-in function max>,300,30,3000,0.3,0.6,0,Sarsa
6142c_00191,3.966666666666667,0.14699983596801758,True,,,100,c3d49736d39348f197b45523c3045815,2021-11-07_02-38-56,1636252736,14.900821208953857,19236,LAPTOP-HOHBRLK7,10.249.178.82,14.900821208953857,0,100,"191_alpha=0.8,episodes=3000,epsilon=0.3,initial_q_value=0,version=Sarsa",10,20,<built-in function max>,300,30,3000,0.3,0.8,0,Sarsa
